latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
50.08787,-123.04196,679.0,0,GMT,GMT

time,snowfall_sum (cm),precipitation_sum (mm),temperature_2m_mean (°F)
2019-06-30,0.00,0.30,57.3
2019-07-01,0.00,0.20,61.6
2019-07-02,0.00,1.20,61.9
2019-07-03,0.00,0.00,60.7
2019-07-04,0.00,0.80,60.1
2019-07-05,0.00,9.90,57.9
2019-07-06,0.00,18.00,55.3
2019-07-07,0.00,11.20,55.2
2019-07-08,0.00,0.60,57.8
2019-07-09,0.00,0.00,62.2
2019-07-10,0.00,18.40,60.6
2019-07-11,0.00,3.20,57.9
2019-07-12,0.00,0.00,59.7
2019-07-13,0.00,0.60,59.8
2019-07-14,0.00,0.40,58.2
2019-07-15,0.00,0.90,58.6
2019-07-16,0.00,2.00,58.7
2019-07-17,0.00,20.00,57.2
2019-07-18,0.00,20.20,52.2
2019-07-19,0.00,0.00,52.1
2019-07-20,0.00,0.00,56.7
2019-07-21,0.00,0.00,63.0
2019-07-22,0.00,0.10,65.6
2019-07-23,0.00,0.10,63.2
2019-07-24,0.00,0.90,59.0
2019-07-25,0.00,0.20,58.4
2019-07-26,0.00,0.10,62.4
2019-07-27,0.00,12.00,62.2
2019-07-28,0.00,0.00,59.6
2019-07-29,0.00,0.00,62.7
2019-07-30,0.00,0.40,61.1
2019-07-31,0.00,0.60,60.9
2019-08-01,0.00,4.00,59.2
2019-08-02,0.00,26.30,59.3
2019-08-03,0.00,0.40,58.3
2019-08-04,0.00,0.00,64.2
2019-08-05,0.00,0.00,67.5
2019-08-06,0.00,0.00,68.8
2019-08-07,0.00,0.00,69.8
2019-08-08,0.00,0.00,69.2
2019-08-09,0.00,0.00,65.7
2019-08-10,0.00,0.70,63.4
2019-08-11,0.00,13.70,60.1
2019-08-12,0.00,0.90,59.0
2019-08-13,0.00,0.70,59.2
2019-08-14,0.00,0.00,61.4
2019-08-15,0.00,0.00,62.7
2019-08-16,0.00,0.10,61.8
2019-08-17,0.00,0.20,59.5
2019-08-18,0.00,0.70,60.3
2019-08-19,0.00,1.20,59.7
2019-08-20,0.00,0.00,61.2
2019-08-21,0.00,8.60,60.6
2019-08-22,0.00,0.10,59.0
2019-08-23,0.00,1.90,58.1
2019-08-24,0.00,0.30,56.7
2019-08-25,0.00,0.90,57.8
2019-08-26,0.00,0.00,58.2
2019-08-27,0.00,0.00,63.1
2019-08-28,0.00,0.00,69.1
2019-08-29,0.00,0.00,67.4
2019-08-30,0.00,0.10,64.3
2019-08-31,0.00,2.70,62.1
2019-09-01,0.00,2.90,59.9
2019-09-02,0.00,0.30,60.8
2019-09-03,0.00,0.30,62.4
2019-09-04,0.00,0.40,60.5
2019-09-05,0.00,0.00,62.8
2019-09-06,0.00,0.00,64.9
2019-09-07,0.00,0.20,62.9
2019-09-08,0.00,11.30,59.7
2019-09-09,0.00,0.60,55.4
2019-09-10,0.00,1.00,56.5
2019-09-11,0.00,1.50,56.3
2019-09-12,0.00,18.70,54.6
2019-09-13,0.00,12.50,53.4
2019-09-14,0.00,18.90,53.2
2019-09-15,0.00,37.30,51.3
2019-09-16,0.00,2.30,49.0
2019-09-17,0.00,13.90,48.5
2019-09-18,0.00,3.30,51.3
2019-09-19,0.00,0.10,52.0
2019-09-20,0.00,0.10,54.3
2019-09-21,0.00,0.00,53.4
2019-09-22,0.00,21.50,53.7
2019-09-23,0.00,13.30,50.2
2019-09-24,0.00,4.20,50.8
2019-09-25,0.00,0.60,48.7
2019-09-26,0.00,19.20,51.3
2019-09-27,5.46,13.50,46.3
2019-09-28,0.00,0.70,41.6
2019-09-29,0.07,0.10,39.9
2019-09-30,0.00,0.00,40.6
2019-10-01,0.00,0.00,44.5
2019-10-02,0.00,0.00,45.8
2019-10-03,0.00,10.10,44.4
2019-10-04,0.00,1.60,43.9
2019-10-05,0.00,1.20,45.0
2019-10-06,0.00,0.20,44.5
2019-10-07,0.00,21.40,46.7
2019-10-08,0.84,4.50,39.3
2019-10-09,0.00,0.00,34.0
2019-10-10,0.00,0.00,37.7
2019-10-11,0.00,0.00,42.9
2019-10-12,0.00,2.40,46.0
2019-10-13,0.00,0.70,44.3
2019-10-14,0.00,0.00,42.4
2019-10-15,4.62,10.30,42.7
2019-10-16,9.38,33.60,41.3
2019-10-17,18.27,35.00,39.8
2019-10-18,13.72,20.70,38.6
2019-10-19,0.77,1.20,36.9
2019-10-20,7.98,11.70,37.9
2019-10-21,11.20,18.10,39.8
2019-10-22,2.66,5.80,42.9
2019-10-23,0.00,0.00,39.1
2019-10-24,0.00,1.20,43.1
2019-10-25,0.00,12.40,47.8
2019-10-26,0.00,0.00,37.8
2019-10-27,0.00,0.00,36.9
2019-10-28,0.00,0.00,38.5
2019-10-29,0.00,0.00,33.9
2019-10-30,0.00,0.00,36.8
2019-10-31,0.00,0.00,39.7
2019-11-01,0.00,0.00,38.6
2019-11-02,0.00,0.00,41.3
2019-11-03,0.00,0.00,41.3
2019-11-04,0.00,0.00,42.3
2019-11-05,0.00,0.00,41.8
2019-11-06,0.00,0.00,40.6
2019-11-07,0.00,0.00,40.6
2019-11-08,0.00,0.00,46.6
2019-11-09,0.00,6.10,43.1
2019-11-10,0.00,0.30,43.0
2019-11-11,0.07,0.20,38.4
2019-11-12,9.03,18.50,39.8
2019-11-13,0.00,0.90,40.5
2019-11-14,0.00,0.00,40.1
2019-11-15,7.14,12.60,41.1
2019-11-16,9.38,14.30,38.3
2019-11-17,4.62,42.70,41.6
2019-11-18,0.28,1.90,39.8
2019-11-19,1.05,2.90,39.0
2019-11-20,0.00,0.00,35.8
2019-11-21,0.00,0.00,38.5
2019-11-22,0.00,0.00,37.0
2019-11-23,6.30,9.10,37.9
2019-11-24,17.43,25.00,35.8
2019-11-25,0.84,1.20,32.8
2019-11-26,0.35,0.50,29.6
2019-11-27,0.00,0.00,26.4
2019-11-28,0.00,0.00,21.5
2019-11-29,0.00,0.00,23.3
2019-11-30,0.00,0.00,25.1
2019-12-01,0.00,0.00,27.7
2019-12-02,2.66,3.70,32.1
2019-12-03,12.04,17.40,37.3
2019-12-04,13.86,22.40,38.5
2019-12-05,0.00,0.00,31.7
2019-12-06,6.72,11.00,37.2
2019-12-07,1.68,6.50,39.3
2019-12-08,0.00,0.00,35.7
2019-12-09,0.00,0.00,32.6
2019-12-10,0.35,0.50,34.2
2019-12-11,1.33,1.90,35.6
2019-12-12,15.96,22.80,35.5
2019-12-13,2.17,3.00,34.3
2019-12-14,0.07,0.10,33.3
2019-12-15,0.14,0.30,30.7
2019-12-16,6.09,8.70,29.0
2019-12-17,21.35,30.40,35.7
2019-12-18,18.20,26.00,36.3
2019-12-19,19.46,27.80,34.6
2019-12-20,22.75,32.60,35.8
2019-12-21,6.02,8.40,34.5
2019-12-22,0.49,0.70,28.9
2019-12-23,0.00,0.00,22.1
2019-12-24,0.49,0.60,24.5
2019-12-25,0.42,0.60,24.3
2019-12-26,0.84,1.20,20.6
2019-12-27,4.41,6.30,29.2
2019-12-28,2.73,3.90,29.6
2019-12-29,1.54,2.20,34.6
2019-12-30,3.71,5.20,37.5
2019-12-31,29.05,41.50,37.0
2020-01-01,16.17,23.10,37.3
2020-01-02,4.41,6.30,33.7
2020-01-03,31.99,46.80,34.8
2020-01-04,22.19,32.30,34.1
2020-01-05,14.77,20.90,32.9
2020-01-06,4.76,6.70,30.1
2020-01-07,30.24,43.30,35.0
2020-01-08,13.93,19.90,32.7
2020-01-09,0.21,0.30,26.1
2020-01-10,11.62,16.60,25.5
2020-01-11,3.78,5.40,30.0
2020-01-12,9.10,12.90,27.1
2020-01-13,0.77,1.10,7.1
2020-01-14,0.00,0.00,-0.3
2020-01-15,3.64,5.20,2.1
2020-01-16,10.71,15.30,12.9
2020-01-17,0.49,0.70,15.7
2020-01-18,14.42,20.60,20.0
2020-01-19,14.70,21.10,32.1
2020-01-20,10.85,25.00,38.8
2020-01-21,11.76,17.10,38.2
2020-01-22,8.61,12.40,35.9
2020-01-23,32.48,47.40,37.2
2020-01-24,12.88,23.50,39.1
2020-01-25,3.85,5.50,37.7
2020-01-26,6.02,8.60,37.0
2020-01-27,6.51,9.30,36.0
2020-01-28,5.53,7.80,35.5
2020-01-29,17.01,24.30,36.1
2020-01-30,0.42,0.60,34.2
2020-01-31,26.04,39.20,36.9
2020-02-01,12.88,67.50,40.3
2020-02-02,1.54,2.20,25.2
2020-02-03,2.94,4.20,24.0
2020-02-04,3.43,4.90,21.7
2020-02-05,4.20,5.90,30.6
2020-02-06,2.66,3.80,33.2
2020-02-07,3.64,5.20,33.0
2020-02-08,10.64,15.20,31.8
2020-02-09,0.00,0.00,25.1
2020-02-10,0.00,0.00,27.4
2020-02-11,0.56,0.70,30.5
2020-02-12,0.00,0.00,29.8
2020-02-13,5.53,7.90,30.4
2020-02-14,1.75,2.50,31.4
2020-02-15,5.32,7.60,33.1
2020-02-16,2.38,3.40,31.7
2020-02-17,0.35,0.50,27.3
2020-02-18,0.00,0.00,24.0
2020-02-19,0.00,0.00,26.3
2020-02-20,0.00,0.00,26.9
2020-02-21,0.00,0.00,30.8
2020-02-22,7.49,10.70,34.1
2020-02-23,8.89,12.70,31.4
2020-02-24,1.54,2.20,32.2
2020-02-25,2.24,3.20,28.7
2020-02-26,1.12,1.60,33.5
2020-02-27,5.11,7.30,35.7
2020-02-28,9.59,13.80,37.6
2020-02-29,10.01,14.30,33.8
2020-03-01,0.07,0.10,28.4
2020-03-02,2.80,4.10,30.8
2020-03-03,4.41,6.30,35.5
2020-03-04,11.20,16.00,32.7
2020-03-05,11.90,17.00,31.2
2020-03-06,4.13,5.80,30.7
2020-03-07,0.07,0.10,23.8
2020-03-08,0.21,0.30,23.0
2020-03-09,0.00,0.00,22.8
2020-03-10,9.87,14.10,28.6
2020-03-11,5.53,7.90,34.9
2020-03-12,0.00,0.00,30.8
2020-03-13,2.73,3.90,28.7
2020-03-14,0.28,0.40,15.4
2020-03-15,0.00,0.00,15.5
2020-03-16,0.00,0.00,26.9
2020-03-17,0.00,0.00,33.5
2020-03-18,0.00,0.00,34.7
2020-03-19,0.00,0.00,35.6
2020-03-20,0.00,0.00,36.8
2020-03-21,0.00,0.00,38.7
2020-03-22,0.42,0.60,38.6
2020-03-23,3.92,5.60,34.8
2020-03-24,0.14,0.20,31.6
2020-03-25,0.28,0.40,29.5
2020-03-26,1.05,1.60,30.2
2020-03-27,3.50,5.00,34.7
2020-03-28,14.42,20.50,37.8
2020-03-29,15.82,22.70,37.7
2020-03-30,13.86,19.80,35.1
2020-03-31,1.19,1.60,32.5
2020-04-01,0.49,0.70,29.8
2020-04-02,0.21,0.30,25.5
2020-04-03,6.51,9.30,30.5
2020-04-04,0.14,0.20,29.6
2020-04-05,0.00,0.00,30.0
2020-04-06,0.00,0.00,32.6
2020-04-07,0.00,0.00,37.0
2020-04-08,0.00,0.00,37.8
2020-04-09,0.00,0.00,43.8
2020-04-10,0.00,0.00,46.8
2020-04-11,0.00,0.20,40.9
2020-04-12,0.00,0.00,37.0
2020-04-13,0.00,0.00,38.2
2020-04-14,0.00,0.00,43.5
2020-04-15,0.00,0.00,44.4
2020-04-16,0.00,0.00,42.9
2020-04-17,0.00,0.00,44.9
2020-04-18,0.00,0.00,44.9
2020-04-19,0.00,0.00,44.4
2020-04-20,0.00,0.00,43.9
2020-04-21,0.00,0.20,43.7
2020-04-22,0.42,4.20,42.3
2020-04-23,0.00,0.10,41.9
2020-04-24,0.00,0.00,43.0
2020-04-25,5.95,17.20,42.9
2020-04-26,2.87,5.60,39.6
2020-04-27,12.25,18.70,40.4
2020-04-28,3.29,5.50,39.2
2020-04-29,1.19,5.20,39.8
2020-04-30,0.77,14.20,43.3
2020-05-01,0.00,0.00,42.4
2020-05-02,1.96,10.60,43.9
2020-05-03,6.65,15.60,38.6
2020-05-04,0.00,0.00,39.0
2020-05-05,2.45,3.70,44.6
2020-05-06,1.26,9.10,44.2
2020-05-07,0.00,0.00,41.4
2020-05-08,0.00,0.00,48.5
2020-05-09,0.00,0.00,53.8
2020-05-10,0.00,0.00,53.3
2020-05-11,0.00,0.00,53.6
2020-05-12,0.00,3.30,50.4
2020-05-13,0.00,1.50,47.8
2020-05-14,0.00,0.00,48.0
2020-05-15,0.00,0.00,48.8
2020-05-16,0.00,3.50,46.3
2020-05-17,0.28,20.80,48.1
2020-05-18,0.00,0.20,50.0
2020-05-19,0.00,0.00,52.2
2020-05-20,0.00,1.00,53.0
2020-05-21,0.91,9.60,46.1
2020-05-22,0.00,1.20,46.8
2020-05-23,0.00,0.00,47.8
2020-05-24,0.00,1.50,49.2
2020-05-25,0.00,10.00,51.6
2020-05-26,0.00,3.60,52.9
2020-05-27,0.00,0.00,52.4
2020-05-28,0.00,0.10,59.0
2020-05-29,0.00,0.00,63.0
2020-05-30,0.00,4.20,60.6
2020-05-31,0.00,10.20,52.3
2020-06-01,0.00,0.50,48.9
2020-06-02,2.17,9.40,46.9
2020-06-03,0.00,0.30,47.8
2020-06-04,0.00,2.80,47.6
2020-06-05,0.00,1.40,49.0
2020-06-06,0.00,4.10,49.4
2020-06-07,0.00,0.90,48.6
2020-06-08,0.00,1.80,48.4
2020-06-09,2.03,10.30,45.2
2020-06-10,0.00,3.70,52.1
2020-06-11,0.00,12.20,52.8
2020-06-12,0.00,14.40,49.8
2020-06-13,0.00,1.60,47.4
2020-06-14,0.00,4.00,48.0
2020-06-15,0.00,4.10,46.9
2020-06-16,0.00,2.10,49.9
2020-06-17,0.00,0.30,55.6
2020-06-18,0.00,0.00,59.0
2020-06-19,0.00,0.00,62.5
2020-06-20,0.00,12.50,59.0
2020-06-21,0.00,3.10,56.9
2020-06-22,0.00,1.30,54.9
2020-06-23,0.00,6.00,59.2
2020-06-24,0.00,14.70,60.2
2020-06-25,0.00,0.00,61.5
2020-06-26,0.00,2.30,63.7
2020-06-27,0.00,5.80,56.0
2020-06-28,0.00,6.20,53.4
2020-06-29,0.00,0.00,60.6
2020-06-30,0.00,1.40,57.1
2020-07-01,0.00,4.30,51.4
2020-07-02,0.00,3.00,52.4
2020-07-03,0.00,10.20,48.2
2020-07-04,0.00,0.30,51.4
2020-07-05,0.00,0.00,55.2
2020-07-06,0.00,0.00,57.9
2020-07-07,0.00,5.20,54.4
2020-07-08,0.00,0.60,53.5
2020-07-09,0.00,10.30,54.7
2020-07-10,0.00,1.00,54.7
2020-07-11,0.00,7.40,53.9
2020-07-12,0.00,7.60,52.0
2020-07-13,0.00,0.30,53.2
2020-07-14,0.00,0.00,58.4
2020-07-15,0.00,0.00,63.8
2020-07-16,0.00,1.90,62.5
2020-07-17,0.00,3.00,60.0
2020-07-18,0.00,0.00,61.4
2020-07-19,0.00,0.00,65.7
2020-07-20,0.00,0.00,69.6
2020-07-21,0.00,0.00,70.4
2020-07-22,0.00,1.80,64.5
2020-07-23,0.00,1.20,61.2
2020-07-24,0.00,4.30,57.2
2020-07-25,0.00,0.00,57.6
2020-07-26,0.00,0.00,66.0
2020-07-27,0.00,0.00,72.1
2020-07-28,0.00,0.00,69.9
2020-07-29,0.00,0.00,64.5
2020-07-30,0.00,0.00,70.6
2020-07-31,0.00,0.00,73.8
2020-08-01,0.00,0.00,66.8
2020-08-02,0.00,0.00,64.5
2020-08-03,0.00,0.80,62.0
2020-08-04,0.00,0.00,63.4
2020-08-05,0.00,0.00,66.2
2020-08-06,0.00,13.00,59.3
2020-08-07,0.00,2.70,53.0
2020-08-08,0.00,1.10,54.9
2020-08-09,0.00,0.00,57.3
2020-08-10,0.00,0.00,63.2
2020-08-11,0.00,0.00,59.5
2020-08-12,0.00,0.10,53.9
2020-08-13,0.00,0.00,54.2
2020-08-14,0.00,0.00,58.4
2020-08-15,0.00,0.00,64.6
2020-08-16,0.00,0.00,70.7
2020-08-17,0.00,0.00,72.1
2020-08-18,0.00,0.20,66.9
2020-08-19,0.00,0.00,62.2
2020-08-20,0.00,10.70,60.8
2020-08-21,0.00,35.00,58.9
2020-08-22,0.00,9.70,54.3
2020-08-23,0.00,0.00,56.3
2020-08-24,0.00,1.30,58.5
2020-08-25,0.00,0.00,57.8
2020-08-26,0.00,0.00,58.7
2020-08-27,0.00,0.00,58.5
2020-08-28,0.00,0.00,59.6
2020-08-29,0.00,0.10,59.7
2020-08-30,0.00,0.30,52.8
2020-08-31,0.00,1.90,53.7
2020-09-01,0.00,0.00,59.0
2020-09-02,0.00,1.20,63.0
2020-09-03,0.00,0.00,61.3
2020-09-04,0.00,0.00,66.4
2020-09-05,0.00,0.00,68.2
2020-09-06,0.00,0.00,64.3
2020-09-07,0.00,0.00,63.3
2020-09-08,0.00,0.00,59.3
2020-09-09,0.00,0.00,66.9
2020-09-10,0.00,0.00,69.1
2020-09-11,0.00,0.00,69.8
2020-09-12,0.00,0.00,66.0
2020-09-13,0.00,0.00,60.9
2020-09-14,0.00,0.00,58.0
2020-09-15,0.00,7.20,60.2
2020-09-16,0.00,0.40,64.1
2020-09-17,0.00,0.00,65.4
2020-09-18,0.00,3.80,63.3
2020-09-19,0.00,20.70,58.3
2020-09-20,0.00,1.30,54.4
2020-09-21,0.00,0.10,53.6
2020-09-22,0.00,1.20,55.5
2020-09-23,0.00,47.30,52.1
2020-09-24,0.00,34.40,49.9
2020-09-25,2.24,64.90,48.4
2020-09-26,0.00,10.20,46.1
2020-09-27,0.00,1.20,47.5
2020-09-28,0.00,0.00,54.6
2020-09-29,0.00,0.00,59.2
2020-09-30,0.00,0.00,61.1
2020-10-01,0.00,0.00,62.7
2020-10-02,0.00,0.00,61.5
2020-10-03,0.00,0.00,61.8
2020-10-04,0.00,0.60,57.2
2020-10-05,0.00,0.10,56.1
2020-10-06,0.00,0.00,58.2
2020-10-07,0.00,0.00,58.3
2020-10-08,0.00,3.50,56.4
2020-10-09,0.00,24.50,52.0
2020-10-10,0.56,59.00,48.0
2020-10-11,3.64,7.80,41.0
2020-10-12,4.83,9.00,42.4
2020-10-13,16.17,26.60,40.1
2020-10-14,0.28,1.10,42.0
2020-10-15,0.49,0.70,41.4
2020-10-16,2.87,14.70,43.4
2020-10-17,0.00,1.00,47.5
2020-10-18,5.95,9.50,43.0
2020-10-19,0.00,2.10,46.5
2020-10-20,0.00,0.00,43.4
2020-10-21,2.03,2.90,39.9
2020-10-22,0.63,0.90,35.6
2020-10-23,10.50,14.90,35.3
2020-10-24,0.07,0.10,30.6
2020-10-25,0.00,0.00,29.8
2020-10-26,0.14,0.20,36.1
2020-10-27,0.00,0.50,36.6
2020-10-28,0.00,6.20,39.2
2020-10-29,0.00,6.40,40.7
2020-10-30,5.18,19.90,40.6
2020-10-31,0.00,0.00,38.2
2020-11-01,0.00,0.00,42.0
2020-11-02,0.00,0.00,45.2
2020-11-03,14.56,29.90,43.0
2020-11-04,0.00,30.60,43.9
2020-11-05,4.20,42.90,42.4
2020-11-06,0.00,0.00,33.9
2020-11-07,0.00,0.00,30.9
2020-11-08,0.00,0.00,29.4
2020-11-09,0.70,1.00,29.5
2020-11-10,4.06,5.80,31.3
2020-11-11,0.00,0.00,29.7
2020-11-12,3.22,4.60,31.2
2020-11-13,22.68,32.40,33.1
2020-11-14,0.56,0.80,30.3
2020-11-15,16.17,23.10,33.4
2020-11-16,4.76,6.80,35.1
2020-11-17,15.96,36.00,38.4
2020-11-18,14.56,23.50,38.5
2020-11-19,6.09,8.70,34.8
2020-11-20,9.31,13.40,34.8
2020-11-21,0.84,1.20,34.7
2020-11-22,0.63,0.90,30.1
2020-11-23,2.52,3.60,33.2
2020-11-24,17.71,25.30,34.9
2020-11-25,4.06,5.80,32.9
2020-11-26,1.47,2.10,32.9
2020-11-27,6.51,9.40,36.6
2020-11-28,12.32,17.60,37.1
2020-11-29,0.91,1.30,30.2
2020-11-30,19.04,27.10,34.7
2020-12-01,0.00,0.00,31.3
2020-12-02,0.00,0.00,33.5
2020-12-03,0.56,0.80,33.0
2020-12-04,0.14,0.20,35.9
2020-12-05,0.00,0.00,32.7
2020-12-06,0.49,0.70,35.9
2020-12-07,18.48,27.70,38.0
2020-12-08,8.89,37.20,40.4
2020-12-09,1.82,2.90,38.2
2020-12-10,0.14,0.20,35.0
2020-12-11,3.50,5.00,34.8
2020-12-12,0.00,0.00,27.2
2020-12-13,1.19,1.80,27.6
2020-12-14,3.64,5.20,32.9
2020-12-15,11.55,16.50,34.2
2020-12-16,6.79,9.80,35.9
2020-12-17,13.02,18.60,36.5
2020-12-18,14.14,20.20,35.7
2020-12-19,19.60,27.90,35.9
2020-12-20,22.89,33.50,39.0
2020-12-21,6.51,9.30,33.9
2020-12-22,1.68,2.40,26.6
2020-12-23,0.00,0.00,21.6
2020-12-24,0.00,0.00,24.5
2020-12-25,4.48,6.40,23.1
2020-12-26,11.62,16.60,31.8
2020-12-27,3.85,5.50,33.1
2020-12-28,3.64,5.30,32.1
2020-12-29,0.14,0.20,27.8
2020-12-30,17.15,24.60,30.8
2020-12-31,5.11,7.30,32.7
2021-01-01,17.15,24.50,35.6
2021-01-02,42.84,61.30,37.7
2021-01-03,15.26,21.80,34.7
2021-01-04,18.90,27.00,33.9
2021-01-05,6.44,9.20,31.8
2021-01-06,25.34,36.30,34.5
2021-01-07,0.07,0.00,31.6
2021-01-08,5.53,7.90,30.0
2021-01-09,0.07,0.10,29.8
2021-01-10,12.67,18.20,31.4
2021-01-11,19.60,28.00,37.4
2021-01-12,24.64,37.00,37.6
2021-01-13,24.43,40.30,37.1
2021-01-14,0.14,0.20,32.8
2021-01-15,6.37,9.10,34.9
2021-01-16,0.07,0.10,34.8
2021-01-17,6.30,9.00,35.8
2021-01-18,0.00,0.00,31.7
2021-01-19,0.00,0.00,31.3
2021-01-20,0.14,0.20,32.4
2021-01-21,0.00,0.00,27.7
2021-01-22,0.00,0.00,22.7
2021-01-23,0.00,0.00,21.4
2021-01-24,2.03,2.90,23.3
2021-01-25,3.43,4.90,26.7
2021-01-26,1.19,1.80,26.9
2021-01-27,2.24,3.20,25.5
2021-01-28,0.49,0.70,27.2
2021-01-29,0.00,0.00,25.7
2021-01-30,4.76,6.90,30.6
2021-01-31,16.73,23.80,33.0
2021-02-01,9.59,13.70,35.5
2021-02-02,11.48,16.40,34.8
2021-02-03,0.07,0.10,30.2
2021-02-04,2.45,3.50,30.4
2021-02-05,4.97,7.10,34.8
2021-02-06,4.20,6.00,34.2
2021-02-07,9.10,13.00,32.0
2021-02-08,4.76,6.80,24.9
2021-02-09,0.00,0.00,16.9
2021-02-10,1.33,2.00,17.4
2021-02-11,0.00,0.00,8.3
2021-02-12,0.00,0.00,5.4
2021-02-13,2.87,4.00,13.0
2021-02-14,0.56,0.80,17.6
2021-02-15,3.01,4.40,27.1
2021-02-16,0.63,0.90,28.5
2021-02-17,0.00,0.00,28.4
2021-02-18,2.45,3.60,25.2
2021-02-19,4.90,7.00,29.5
2021-02-20,2.94,4.20,30.0
2021-02-21,15.82,22.60,33.6
2021-02-22,18.13,28.70,40.1
2021-02-23,1.96,2.90,31.2
2021-02-24,0.00,0.00,24.8
2021-02-25,12.74,18.30,29.4
2021-02-26,3.92,5.50,30.4
2021-02-27,0.28,0.40,24.9
2021-02-28,1.47,2.20,29.5
2021-03-01,1.54,2.10,36.1
2021-03-02,1.54,2.20,33.8
2021-03-03,0.07,0.10,31.6
2021-03-04,2.17,3.20,33.8
2021-03-05,32.69,46.70,36.5
2021-03-06,4.55,6.60,34.1
2021-03-07,7.35,10.50,33.5
2021-03-08,0.70,0.90,30.7
2021-03-09,0.00,0.00,30.1
2021-03-10,0.84,1.20,29.2
2021-03-11,0.00,0.00,25.8
2021-03-12,0.00,0.00,32.4
2021-03-13,0.07,0.10,37.8
2021-03-14,12.18,17.40,36.6
2021-03-15,3.01,4.30,33.6
2021-03-16,0.00,0.00,30.7
2021-03-17,0.00,0.00,33.9
2021-03-18,4.20,6.80,36.9
2021-03-19,10.71,15.40,36.7
2021-03-20,3.50,5.00,35.9
2021-03-21,4.48,6.40,34.4
2021-03-22,6.02,8.60,35.0
2021-03-23,0.00,0.00,32.3
2021-03-24,8.47,12.20,35.6
2021-03-25,0.49,0.70,37.4
2021-03-26,0.00,0.00,35.2
2021-03-27,0.49,0.70,37.9
2021-03-28,30.45,43.60,37.5
2021-03-29,2.80,4.00,30.4
2021-03-30,0.00,0.00,29.3
2021-03-31,0.00,0.00,33.6
2021-04-01,0.84,1.10,38.5
2021-04-02,0.49,0.70,37.3
2021-04-03,5.53,8.00,35.5
2021-04-04,4.83,7.00,36.4
2021-04-05,0.00,0.00,35.5
2021-04-06,0.00,0.00,37.3
2021-04-07,7.84,11.20,37.9
2021-04-08,6.58,9.40,34.9
2021-04-09,5.18,7.40,32.7
2021-04-10,9.59,13.70,30.8
2021-04-11,0.00,0.00,28.6
2021-04-12,0.00,0.00,32.4
2021-04-13,0.00,0.00,34.2
2021-04-14,0.00,0.00,40.2
2021-04-15,0.00,0.00,47.2
2021-04-16,0.00,0.00,50.8
2021-04-17,0.00,0.00,51.7
2021-04-18,0.00,0.00,52.3
2021-04-19,0.00,0.00,47.4
2021-04-20,0.00,0.00,46.6
2021-04-21,0.00,0.00,47.4
2021-04-22,0.00,0.00,44.5
2021-04-23,0.00,0.50,41.8
2021-04-24,5.32,12.20,42.0
2021-04-25,5.74,10.70,40.3
2021-04-26,0.14,0.70,41.3
2021-04-27,0.00,1.00,41.2
2021-04-28,0.28,3.60,41.9
2021-04-29,0.00,6.00,45.1
2021-04-30,0.00,5.10,45.6
2021-05-01,0.00,0.30,43.3
2021-05-02,0.00,0.00,41.4
2021-05-03,0.07,0.20,42.1
2021-05-04,0.00,0.00,43.1
2021-05-05,0.00,0.00,44.7
2021-05-06,0.00,0.30,49.2
2021-05-07,2.38,9.70,40.5
2021-05-08,0.00,0.00,39.1
2021-05-09,0.00,0.00,41.4
2021-05-10,0.00,0.00,43.2
2021-05-11,0.00,0.00,44.9
2021-05-12,0.00,4.50,45.9
2021-05-13,0.00,0.20,48.6
2021-05-14,0.00,0.00,49.9
2021-05-15,0.00,0.00,53.9
2021-05-16,0.00,0.00,57.1
2021-05-17,0.00,3.20,53.9
2021-05-18,6.58,15.70,40.2
2021-05-19,0.35,0.80,39.6
2021-05-20,0.00,0.50,44.9
2021-05-21,0.00,0.00,49.6
2021-05-22,0.00,0.00,54.4
2021-05-23,0.00,0.20,55.2
2021-05-24,0.00,1.90,51.3
2021-05-25,0.00,1.70,50.5
2021-05-26,0.00,0.90,49.4
2021-05-27,5.81,31.80,44.7
2021-05-28,0.42,5.50,44.5
2021-05-29,0.00,0.00,49.2
2021-05-30,0.00,0.90,52.9
2021-05-31,0.00,0.00,57.8
2021-06-01,0.00,0.10,64.2
2021-06-02,0.00,0.00,67.3
2021-06-03,0.00,0.10,64.7
2021-06-04,0.00,0.40,55.9
2021-06-05,0.21,9.40,48.2
2021-06-06,0.91,7.50,43.2
2021-06-07,1.05,3.30,44.7
2021-06-08,0.35,4.00,46.9
2021-06-09,0.49,5.70,45.8
2021-06-10,0.77,4.30,45.9
2021-06-11,0.00,1.00,47.5
2021-06-12,0.00,8.30,50.0
2021-06-13,0.00,27.90,53.2
2021-06-14,0.00,13.50,54.8
2021-06-15,0.00,4.10,51.7
2021-06-16,0.00,1.80,51.9
2021-06-17,0.00,0.00,56.2
2021-06-18,0.00,0.00,59.3
2021-06-19,0.00,0.20,58.0
2021-06-20,0.00,0.00,60.9
2021-06-21,0.00,0.00,68.6
2021-06-22,0.00,0.00,68.7
2021-06-23,0.00,0.00,66.0
2021-06-24,0.00,0.00,67.5
2021-06-25,0.00,0.00,71.8
2021-06-26,0.00,0.00,78.3
2021-06-27,0.00,0.00,82.5
2021-06-28,0.00,0.00,84.4
2021-06-29,0.00,0.00,86.3
